Language,GitURL,GitRef,BuildTool,BuildStatus,FileCount,LinesofCode
python,https://github.com/newproject23/teleth,73fe58cccdf33ebc09aa7e332bf04f40e869afe5,pip,pass,815,201808
python,https://github.com/a186232641/It,70e5d49863cf98e2fe1db5277bd79a6bc1083335,pip,pass,647,164407
python,https://github.com/nationalarchives/ds-caselaw-data-enrichment-service,385dfc9ed4ebcd6cc37caef724e98158f549dc8a,pip,pass,692,166425
python,https://github.com/nlesc-eTAOC/Omuse-POP-Model,ebe2363332273be48b78f5a904b72a86bcdec23c,pip,pass,630,162532
python,https://github.com/godesifoodsblr/iotready_godesi,fdaab5834cb83e27f0131427ef0b89a9ccfb633b,pip,pass,641,163448
python,https://github.com/GoryachevDaniil/startDobra_tg_bot,b398ca106c7cc55e89430bab0d7706224cbab5f4,pip,pass,630,162446
python,https://github.com/Doreen970/clothing-store,9bd33d99a227961d1863ef41934a439bb624e677,pip,pass,638,162175
python,https://github.com/Val832/produit_digital,1e1b2004b34b2a2c11eb6fe0a90f199e045586fe,pip,pass,1148,309406
python,https://github.com/snap-stanford/UCE,7778d56a239236132d6a69b086fbeb92fdc7a5fb,pip,pass,632,163372
python,https://github.com/openhive-network/wax,299a3d402b4cdec555a7bcc8128ea07b0b5d49b8,pip,pass,903,171397
python,https://github.com/vinner21/repo_test_num1,f709f110765ea57574fbe20a0b6635a1cadb49bc,pip,pass,3055,849391
python,https://github.com/badohoun/ChatBot-withMemory,cb002eea289f5812f6380ee37c6a27443d4c770c,pip,pass,623,162102
python,https://github.com/numat/sartorius,f03fab0ea71360064a0bda9ef2b9ff3ed804e14f,pip,pass,628,162353
python,https://github.com/patrickboateng/geolysis,f8d7d761d98d7b02f23fce7d5945e16d428f90fc,pip,pass,641,163724
python,https://github.com/JosephJvB/spotify-session-backend,01b095877c3123ac25245cc75b906293e8dcd28c,pip,pass,631,162323
python,https://github.com/arturolumev/apipg-final,fc520c9f6a8c2bdfd2260756b599887b144bca03,pip,pass,623,162103
python,https://github.com/communitiesuk/funding-service-design-fund-store,f662cbb816265c9897ef17e90ffef488784e4c23,pip,pass,721,170347
python,https://github.com/rldzz6/iamtest,07240a1bf958b059e91b679fb92534e5c483a47e,pip,pass,645,162897
python,https://github.com/Ostyantic/PartyAtYourDoor,6e857257bed1921fa4b030f5d4663b441a73a5a3,pip,pass,640,162283
python,https://github.com/vichannnnn/hima-blog-app,e6aff343fea25a300a4c5fe9563d0d40f9c983bc,pip,pass,653,163169
python,https://github.com/KCL-SEG/things-1-ManeetSigtia,9e93da9082a4f9c3ea1a0ed084261fcbd4b503ec,pip,pass,637,162270
python,https://github.com/jamie7195/lastmanstanding,7aa99766d91f458784fdae76434ee61919b3d792,pip,pass,623,162348
python,https://github.com/inqwetrust/control_redis_udp,4ba2a10fb38c63886161338e7d27c5e39ad74aa8,pip,pass,645,162556
python,https://github.com/KRB001/HCI-Final,6f5b982d68d3e2ffd276b633376642b7765ba1da,pip,pass,633,162701
python,https://github.com/ainarku/sweater-weather,4c493ad0acf0cab9614c9ae098d813c39e89194e,pip,pass,634,162550
python,https://github.com/gamingwithevets/u8-emu-frontend,f67c9585ccc8187438227fabf7a8e849b8799058,pip,pass,624,163393
python,https://github.com/TomasKoutek/logstash-pipeline-parser,040dd420f46c5f91c59a8ff24fce2c276e58b5ab,pip,pass,627,162509
python,https://github.com/terracottahaniwa/apply-lora-block-weight,c5ce94f985d41d1667baba5b13f50929d2b3400a,pip,pass,628,162226
python,https://github.com/brzaa/YC_NLP,b4b9332938c498792a6667880bacd7773cf83490,pip,pass,627,162153
python,https://github.com/blackducksoftware/hub-rest-api-python,180ff1c14389afcaae7bc4a7889640ce674b04f7,pip,pass,847,176571
python,https://github.com/isc-projects/forge,ae99ce47aa0d0412c438a8c67282580e6bdf1f2c,pip,pass,849,259583
python,https://github.com/HackerNewsIndia/typeit_api,d62a90166ea18a466056aac5206ba2957a98c614,pip,pass,623,162121
python,https://github.com/OpenSourceBrain/OSBv2,d056cae669d131a2f7d63b7b29d0376f3cfe2027,pip,pass,842,180302
python,https://github.com/garritfra/positive_hackernews,365572a8fe73f9ce817424ee951c93fa0b2d2776,pip,pass,623,162107
python,https://github.com/luiscarlosgph/videosum,593dfb8a4bcbf2b5a4414219ffbcd648883f848e,pip,pass,637,163276
