Language,GitURL,GitRef,BuildTool,BuildStatus,FileCount,LinesofCode,PackageCount,DependencyCount,QuickScanDuration,FullScanDuration,TotalCPUCores,TotalMemory
python,https://github.com/ffatihzain/shopping-list,9ba837145804f2d7210e9770642f9f742e416a4b,pip,pass,636,162320,1,17,27,124,8,31
python,https://github.com/Boonkeat808/streamlit01_66056049,abf5295d43df4ce2d138accaf01b485bffc82b9d,pip,pass,624,162139,1,62,89,463,8,31
python,https://github.com/prahladyeri/distroverify,5bae2bd0012a472606b612f2dd82917c35011e5d,pip,pass,627,162330,1,6,17,110,8,31
python,https://github.com/thanhhung270502/phishing-url-model,ce2f8403a2e11cec4500d1518e7184b751394fc8,pip,pass,624,162141,1,18,30,138,8,31
python,https://github.com/ArbabSabir/MyeasyGoal_API,c3ce3d52336d6a2c7c1be41e95e2e2de779549ca,pip,pass,647,162497,1,68,61,164,8,31
python,https://github.com/filyp/hajcak_stroop_replication,c5b1a21c83be0ef18faaab5677f9fd90b8b8d62a,pip,pass,628,162476,1,9,27,129,8,31
python,https://github.com/dbvis-ukon/coronavis,a3c2742cbc8e6f4b2e398c6c02b0a1845500714f,pip,pass,711,166936,3,143,89,524,8,31
python,https://github.com/AntaresSimulatorTeam/SimTest,d0e0e2fe8d2854f2101088ab37f63797143ade8d,pip,pass,625,162166,1,14,27,123,8,31
python,https://github.com/Deltekk/VivereQR,52960cb3728543e3fd97f1da7db88a0302b237a7,pip,pass,624,162100,1,14,22,114,8,31
python,https://github.com/HsiangNianian/HsiangNianian,17b36aa98b6c32a8f19b81bafcde70a24747e0be,pip,pass,623,162229,1,21,20,116,8,31
python,https://github.com/cheginit/cheginit,67212bc9edf7432c250d9ee6ce0f0d5a304d4de0,pip,pass,623,162052,1,8,19,110,8,31
python,https://github.com/maxirozay/faceswap,54aa170def0391c41f80cf400b936a07c86ed1a1,pip,pass,625,162200,1,123,114,273,8,31
python,https://github.com/ravneetsh/housing-portal,5e0e02d4ff420cf30bff69734cd25516f5919dd5,pip,pass,645,162433,1,3,26,125,8,31
python,https://github.com/infrastructureclub/vessel-notifier,bc515a385520b8f3f24d1bc8d6f5977d3f559ba8,pip,pass,625,162469,1,6,19,109,8,31
python,https://github.com/Expertest86/mistcraft_playerlist_logger,e72fedbbd9b4ebff05094d641e806615c470020d,pip,pass,623,162065,1,5,17,110,8,31
python,https://github.com/Bennm23/f5new,f5adb226f3a8f4fb57ab95f00801c43306be7c4a,pip,pass,665,163034,1,11,36,161,8,31
python,https://github.com/parthsarthiprasad/parthsarthiprasad,8a5d655ef749e715df813b0e527e3b3f6f33d079,pip,pass,624,162357,1,12,23,112,8,31
python,https://github.com/SnailDev/toutiao-hot-hub,b6bc29de38f60d43d6700ef69939169b8eac8cb0,pip,pass,625,162155,1,5,23,116,8,31
python,https://github.com/Ngoe333/Automates-Python,c3536e5e6450a7162c94fd897337b20f6142b7db,pip,pass,623,162056,1,5,18,107,8,31
