Language,GitURL,GitRef,BuildTool,BuildStatus,FileCount,LinesofCode
python,https://github.com/oseiasal/bookstore,103f3bf10906fc46ffc4f4ac9d09a8313ae23068,poetry,pass,44,590
python,https://github.com/mj-hofmann/TAInstCalorimetry,38c595a815f31e2127d8df78dacd40a18686fae3,poetry,pass,21,1491
python,https://github.com/fborgonovo/snaitech-dev,a4941e59a2c5b3d03899d25f4b17cc25c80d41eb,poetry,pass,643,27839
python,https://github.com/GhostWo/KeepE5Office,d435847d7a1e22fb0d10b8ad65951a5b6793f2ba,poetry,pass,3,142
python,https://github.com/mwmuni/simple-microdot-example,6c1d927acaee4b9e2699fc08ba2c24ea17effc9a,poetry,pass,2,48
python,https://github.com/ferdinandimeka/ecom_backend,42b4b961c3018300da4380ac9afd4a86b7ca93cc,poetry,pass,18,825
python,https://github.com/Maria-has/tarea-inicio-de-sesion,dd36ea63c3a541c117ec58be6d432ad70e769052,poetry,pass,73,14827
python,https://github.com/yurinogueira/comitari,658a044b22a294ffe098e53bbba905f82250138b,poetry,pass,35,1022
python,https://github.com/julianneswinoga/flightgear-python,01e7b52beb1d314f0606ac0090fbc7f6acb09831,poetry,pass,31,1605
python,https://github.com/spirabr/SPIRA-API,0470c00880aedf4c3fc7e7bb848187bd5b754ff7,poetry,pass,69,4631
python,https://github.com/Project-Muteki/muteki-r2-scripts,1924a30fc0346b7b9176124347373963d93889bf,poetry,pass,8,308
python,https://github.com/yingshaoxo/auto_everything,8200d761c5b1de3fc5db0cfdd3b28c1745c4a356,poetry,pass,118,13100
python,https://github.com/MatteoVicenzino/ProgrammingLab,a0540ca8a1c13fff8b45083cafeeae57b204ddf5,poetry,pass,519,113219
python,https://github.com/olegmarlat/python-project-49,828d8917a85836d6f9088b03da59add10fbaf517,poetry,pass,13,131
python,https://github.com/segateway/segateway-source-azure-eventhub,74c45b352d8324fd11d5702eb86edf29544b4fc7,poetry,pass,1576,337637
python,https://github.com/PHACDataHub/django-shiny,174f313979e3a0e0c0f035b22d611d770a3abbc6,poetry,pass,22,1122
python,https://github.com/snaphap/ranxd-bot,5b91d590f8d684ceb4b149d9b5015306858a2849,poetry,pass,1,320
python,https://github.com/iksteen/hique,da764a3eaaf5db9be616c3d222e6eb812911d019,poetry,pass,13,1448
python,https://github.com/QMSS-G5072-2023/state_acs_fed_merge,c1ff44d297b06124e964b6d1e2fe905ee73e3ac1,poetry,pass,11,246
python,https://github.com/CommanderCRM/RandomCatBot,ae835563bb64a1232135448275fd52facd1cde15,poetry,pass,2,156
python,https://github.com/rubchume/NotionApiManager,c7d57e01e5676083a9b03449da3f65a2659aabb4,poetry,pass,7,822
python,https://github.com/samsystems-source/excel-files-etl,a8a64c23006f20f148fbb48883b4bae029c55d91,poetry,pass,1,15
python,https://github.com/Tyujhty/Day-12---Guess-number,eeecdf572c21bf55624d0d06c4bbd59708dff096,poetry,pass,464,176262
python,https://github.com/selsosilly/i-am-sane,e8912fe6e05efa66e5d5166057bf67c32db7e485,poetry,pass,2,30
python,https://github.com/ifefrost/python-100-days-of-code,64d3ba0a1a8cef5065e872657aef069422d5a71d,poetry,pass,54,1827
python,https://github.com/Adityaminz18/DS-with-Python,4821149d16638e4c014ab20fff75c64e487ae260,poetry,pass,1,109
python,https://github.com/JamesLi-dev/JamesLi-dev,7ec68e48e73f67b192bfe47d890ae9c47b4a365b,poetry,pass,4,858
python,https://github.com/CathrinePowlowski/electionguard-python,e66a0f771c63d696a88796545de78b890521345b,poetry,pass,215,20818
python,https://github.com/pxlsspace/Clueless,558af17b797aff8c32c3e8be9e835b4c1d1a103e,poetry,pass,73,16629
python,https://github.com/danielathome19/AP-Computer-Science-Principles,0dd6b769bfaae65f02c680c96dfd37db8cbb8db7,poetry,pass,1660,583048
python,https://github.com/karlb/wikdict-web,a9702cf89f1de4f5bfe5e4571ebb4ebacbbb34e7,poetry,pass,20,1432
python,https://github.com/Abderrahmane369/alx-higher_level_programming,05dd3581a844d13e926a2dbd44dd84b163f034f3,poetry,pass,1124,312542
python,https://github.com/Dillon1john/Dillon-blog,934e6d3ce2b83f00e89a820f1271ff623669f7b9,poetry,pass,1164,297125
python,https://github.com/luoshuijs/TGGenshinPicBed_Bot,77fd949751b731b4cfda26e2f875d4e1418abd4f,poetry,pass,55,4436
python,https://github.com/tomos7231/robust_recommendation,4b4074ba7f9f013e6929fa8238a62e600a463b46,poetry,pass,8,281
python,https://github.com/ridwaanhall/earthquaqe-bmkg-api,bcfbc9f960253dc3c423305c9c9788e1ab4c3c64,poetry,pass,8,802
python,https://github.com/AJ-Goh/ajs-paradise-discord-bot,71636d09ac4b73afa41b2505f6ac85467225ae46,poetry,pass,9,1168
python,https://github.com/dolthub/doltcli,cff2cbb0363e066e59f7786c5677146ac63c947a,poetry,pass,10,2309
python,https://github.com/shamirislam/random-episode-generator,2ffe8b465f13649cbced113c443b64b3b822826c,poetry,pass,435,79545
python,https://github.com/IKovalevsky/Doku_Sketch_Web,da1cb04fc5dab1a9a049e01b254bcf522cb1feae,poetry,pass,10,103
python,https://github.com/tagliani97/gtmp3,a05d175d28040152a5c41ec1b33019896fd4b92a,poetry,pass,6,248
python,https://github.com/JMarkin/zm-tg-event,47666c60c91cc7204ea93a7389b46bd67acf42cb,poetry,pass,4,130
python,https://github.com/iyaazhakimi/Cache-Mapping-GUI,01a08aef3b75d9cf510c521735a42867da17a1db,poetry,pass,14,4924
python,https://github.com/mikiva/lemodikrysset-api,69d8393ec91085d5f0e34ae987513ae484670335,poetry,pass,11,271
python,https://github.com/dimitarpg13/root_cause_analysis_and_model_checking,8746ac7345b5c4bf4b55611d0ac013b54066763f,poetry,pass,10,78
python,https://github.com/itai-markovetzky/password-manager,a528f34e5e574265233ac194e2a6c9076836668f,poetry,pass,1,122
python,https://github.com/decentralised-dataexchange/bb-consent-playground,5d592d6fa594dd8cb7d8bd6434db7ad271622ac4,poetry,pass,17,2302
python,https://github.com/stothard-group/proksee-batch,3e1463b83d3d5ef22f999ce6a6429790a830af5d,poetry,pass,6,176
python,https://github.com/Xansir/python-project-50,91b99ff59ee20956b1576a1305048e84c27edec6,poetry,pass,9,279
