Language,GitURL,GitRef,BuildTool,BuildStatus,ErrorMessage
java,https://github.com/baole2309/CNTT_Backend_SpringBoot,09f05007063a502a53ec1be2c5921740f37f71c7,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/joswphh/capstone2,a0c7869444363262a60bba5a81503dce3cf4b3d3,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/adrsolheim/vinny,e3f6193c7bc269e04e337b73c4327c7e8fb77f49,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Zuko44/job4j_dreamjob,92fe531b5c7b16d7477ededb04ecfd65d70daa49,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/narcissusTheFlower/discord4j-showcase,7e617828d60c98ab3340c5c41c15656c11090b6c,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Calgaro89/reportesDeIncidentesUTN,f7727bf3395dd7d1b764c34db54b477a2f370e0e,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/oubijjane/webApp,4efbac7b1b276c93bfb9f962621cc079bdc3ed30,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/fraagu10/course-info,74513ea3e7c7d2f7293bff2209a4b4329998bdc8,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/lucasycosta/jenkins-tst,224a137032026674095f724a61ae6689429f824a,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/sparam-riq/component2,09d91b5128e94c0086aaf00c93f83a745bcdedd5,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/CMUSVCampuShare/PaymentService,cd787d65b8c09452a74f4c97fd81b4190aec4b37,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/dj-luis198/selenium_java_maven_testng,50a34023fc22581b38e10087b36c2ad274bff168,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/IvoRum/Ape_Beats,f2fea0b94647de99bd8f4311b1facd9e32f1b5c4,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/darshanD23/Section-14-Service_registry,5577fd59ed8e4fbe4a54bcdc382fe5646aa6956e,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
